subject,predicate,object
http://www.drugtargetontology.org/dto/DTO_61000249,Preferred Label,"[""M4K3 kinase domain""]"
http://www.drugtargetontology.org/dto/DTO_61000249,Definitions,Mitogen-activated protein kinase kinase kinase kinase 3; GLK; KHS2; MAP4K3; MAPKKKK3; MEKKK3; RAB8IPL1
http://www.drugtargetontology.org/dto/DTO_61000249,Parents,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_61000249,definition,Mitogen-activated protein kinase kinase kinase kinase 3; GLK; KHS2; MAP4K3; MAPKKKK3; MEKKK3; RAB8IPL1
http://www.drugtargetontology.org/dto/DTO_61000249,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_61000249
http://www.drugtargetontology.org/dto/DTO_61000249,http://www.drugtargetontology.org/dto/lincs_id,200241
http://www.drugtargetontology.org/dto/DTO_61000249,http://www.w3.org/2000/01/rdf-schema#label,M4K3 kinase domain
http://www.drugtargetontology.org/dto/DTO_61000249,Class ID_0,http://www.drugtargetontology.org/dto/DTO_61000249
http://www.drugtargetontology.org/dto/DTO_02100177,Preferred Label,"[""G-protein coupled receptor 12""]"
http://www.drugtargetontology.org/dto/DTO_02100177,Definitions,"A G-protein coupled receptor 12 that is encoded in the genome of human. [PRO:WCB, UniProtKB:P47775] "
http://www.drugtargetontology.org/dto/DTO_02100177,Parents,http://www.drugtargetontology.org/dto/DTO_02300002
http://www.drugtargetontology.org/dto/DTO_02100177,definition,"A G-protein coupled receptor 12 that is encoded in the genome of human. [PRO:WCB, UniProtKB:P47775] "
http://www.drugtargetontology.org/dto/DTO_02100177,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_02100177
http://www.drugtargetontology.org/dto/DTO_02100177,http://purl.obolibrary.org/obo/hasDbXref,https://pharos.nih.gov/idg/targets/P47775
http://www.drugtargetontology.org/dto/DTO_02100177,http://www.drugtargetontology.org/dto/geneSymbol,GPR12
http://www.drugtargetontology.org/dto/DTO_02100177,http://www.drugtargetontology.org/dto/uniprot_xref,P47775
http://www.drugtargetontology.org/dto/DTO_02100177,http://www.w3.org/2000/01/rdf-schema#label,G-protein coupled receptor 12
http://www.drugtargetontology.org/dto/DTO_02100177,Class ID_0,http://www.drugtargetontology.org/dto/DTO_02100177
http://www.drugtargetontology.org/dto/DTO_61000289,Preferred Label,"[""MP2K4 kinase domain""]"
http://www.drugtargetontology.org/dto/DTO_61000289,Definitions,Dual specificity mitogen-activated protein kinase kinase 4; mitogen-activated protein kinase kinase 4; JNKK; JNKK1; MAP2K4; MAPKK4; MEK4; MKK4; PRKMK4; SEK1; SEK1/MAP2K4; SERK1
http://www.drugtargetontology.org/dto/DTO_61000289,Parents,http://www.drugtargetontology.org/dto/DTO_61000000
http://www.drugtargetontology.org/dto/DTO_61000289,definition,Dual specificity mitogen-activated protein kinase kinase 4; mitogen-activated protein kinase kinase 4; JNKK; JNKK1; MAP2K4; MAPKK4; MEK4; MKK4; PRKMK4; SEK1; SEK1/MAP2K4; SERK1
http://www.drugtargetontology.org/dto/DTO_61000289,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_61000289
http://www.drugtargetontology.org/dto/DTO_61000289,http://www.drugtargetontology.org/dto/lincs_id,200254
http://www.drugtargetontology.org/dto/DTO_61000289,http://www.w3.org/2000/01/rdf-schema#label,MP2K4 kinase domain
http://www.drugtargetontology.org/dto/DTO_61000289,Class ID_0,http://www.drugtargetontology.org/dto/DTO_61000289
http://www.drugtargetontology.org/dto/DTO_62000192,Preferred Label,"[""MET637 in FER""]"
http://www.drugtargetontology.org/dto/DTO_62000192,Parents,http://purl.obolibrary.org/obo/CHEBI_16044
http://www.drugtargetontology.org/dto/DTO_62000192,has role,http://www.drugtargetontology.org/dto/DTO_00000002
http://www.drugtargetontology.org/dto/DTO_62000192,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_62000192
http://www.drugtargetontology.org/dto/DTO_62000192,http://www.w3.org/2000/01/rdf-schema#label,MET637 in FER
http://www.drugtargetontology.org/dto/DTO_62000192,Class ID_0,http://www.drugtargetontology.org/dto/DTO_62000192
http://www.drugtargetontology.org/dto/DTO_01400500,Preferred Label,"[""Beta-3/CHRNB3 sub-subfamily gene""]"
http://www.drugtargetontology.org/dto/DTO_01400500,Parents,http://www.drugtargetontology.org/dto/DTO_01400375
http://www.drugtargetontology.org/dto/DTO_01400500,http://data.bioontology.org/metadata/prefixIRI,dto:DTO_01400500
http://www.drugtargetontology.org/dto/DTO_01400500,http://www.w3.org/2000/01/rdf-schema#label,Beta-3/CHRNB3 sub-subfamily gene
http://www.drugtargetontology.org/dto/DTO_01400500,Class ID_0,http://www.drugtargetontology.org/dto/DTO_01400500
http://purl.obolibrary.org/obo/BTO_0004830,Preferred Label,"[""epidermal cell line""]"
http://purl.obolibrary.org/obo/BTO_0004830,Parents,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0004830,http://data.bioontology.org/metadata/prefixIRI,BTO:0004830
http://purl.obolibrary.org/obo/BTO_0004830,http://purl.obolibrary.org/obo/created_by,mgr
http://purl.obolibrary.org/obo/BTO_0004830,http://purl.obolibrary.org/obo/creation_date,2010-10-05T05:04:25Z
http://purl.obolibrary.org/obo/BTO_0004830,http://purl.obolibrary.org/obo/hasOBONamespace,BrendaTissueOBO
http://purl.obolibrary.org/obo/BTO_0004830,http://purl.obolibrary.org/obo/id,BTO:0004830
http://purl.obolibrary.org/obo/BTO_0004830,http://www.w3.org/2000/01/rdf-schema#label,epidermal cell line
http://purl.obolibrary.org/obo/BTO_0004830,imported from,http://purl.obolibrary.org/obo/bto.owl
http://purl.obolibrary.org/obo/BTO_0004830,Class ID_0,http://purl.obolibrary.org/obo/BTO_0004830
http://purl.obolibrary.org/obo/BTO_0001774,Preferred Label,"[""oral cancer cell""]"
http://purl.obolibrary.org/obo/BTO_0001774,Definitions,Cancer within the mouth.
http://purl.obolibrary.org/obo/BTO_0001774,Parents,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0001774,definition,Cancer within the mouth.
http://purl.obolibrary.org/obo/BTO_0001774,http://data.bioontology.org/metadata/prefixIRI,BTO:0001774
http://purl.obolibrary.org/obo/BTO_0001774,http://purl.obolibrary.org/obo/hasOBONamespace,BrendaTissueOBO
http://purl.obolibrary.org/obo/BTO_0001774,http://purl.obolibrary.org/obo/id,BTO:0001774
http://purl.obolibrary.org/obo/BTO_0001774,http://www.w3.org/2000/01/rdf-schema#label,oral cancer cell
http://purl.obolibrary.org/obo/BTO_0001774,imported from,http://purl.obolibrary.org/obo/bto.owl
http://purl.obolibrary.org/obo/BTO_0001774,Class ID_0,http://purl.obolibrary.org/obo/BTO_0001774
http://purl.obolibrary.org/obo/BTO_0000315,Preferred Label,"[""ectoderm""]"
http://purl.obolibrary.org/obo/BTO_0000315,Definitions,The outer of the three germ layers of the embryo (the other two being mesoderm and endoderm). Ectoderm gives rise to epidermis and neural tissue.
http://purl.obolibrary.org/obo/BTO_0000315,Parents,http://www.drugtargetontology.org/dto/DTO_00000018
http://purl.obolibrary.org/obo/BTO_0000315,Parents_0,http://purl.obolibrary.org/obo/BTO_0000556
http://purl.obolibrary.org/obo/BTO_0000315,definition,The outer of the three germ layers of the embryo (the other two being mesoderm and endoderm). Ectoderm gives rise to epidermis and neural tissue.
http://purl.obolibrary.org/obo/BTO_0000315,http://data.bioontology.org/metadata/prefixIRI,BTO:0000315
http://purl.obolibrary.org/obo/BTO_0000315,http://purl.obolibrary.org/obo/hasOBONamespace,BrendaTissueOBO
http://purl.obolibrary.org/obo/BTO_0000315,http://purl.obolibrary.org/obo/id,BTO:0000315
http://purl.obolibrary.org/obo/BTO_0000315,http://www.w3.org/2000/01/rdf-schema#label,ectoderm
http://purl.obolibrary.org/obo/BTO_0000315,imported from,http://purl.obolibrary.org/obo/bto.owl
http://purl.obolibrary.org/obo/BTO_0000315,Class ID_0,http://purl.obolibrary.org/obo/BTO_0000315
http://purl.obolibrary.org/obo/DOID_28,Preferred Label,"[""endocrine system disease""]"
http://purl.obolibrary.org/obo/DOID_28,Definitions,A disease of anatomical entity that is located_in endocrine glands which secretes a type of hormone directly into the bloodstream to regulate the body.
http://purl.obolibrary.org/obo/DOID_28,Parents,http://purl.obolibrary.org/obo/DOID_7
http://purl.obolibrary.org/obo/DOID_28,definition,A disease of anatomical entity that is located_in endocrine glands which secretes a type of hormone directly into the bloodstream to regulate the body.
http://purl.obolibrary.org/obo/DOID_28,http://data.bioontology.org/metadata/prefixIRI,DOID:28
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref,ICD10CM:E34.9
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_0,NCI:C3009
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_1,UMLS_CUI:C0014130
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_2,SNOMEDCT_US_2016_03_01:267462005
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_3,SNOMEDCT_US_2016_03_01:190594008
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_4,SNOMEDCT_US_2016_03_01:154718007
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_5,SNOMEDCT_US_2016_03_01:267475005
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_6,MESH:D004700
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_7,SNOMEDCT_US_2016_03_01:127345001
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_8,SNOMEDCT_US_2016_03_01:154690007
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_9,SNOMEDCT_US_2016_03_01:362969004
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_10,SNOMEDCT_US_2016_03_01:118639003
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_11,SNOMEDCT_US_2016_03_01:154648001
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_12,SNOMEDCT_US_2016_03_01:190231001
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_13,SNOMEDCT_US_2016_03_01:67432001
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_14,SNOMEDCT_US_2016_03_01:267489000
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasDbXref_15,ICD9CM:259.9
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/hasOBONamespace,disease_ontology
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/id,DOID:28
http://purl.obolibrary.org/obo/DOID_28,http://purl.obolibrary.org/obo/inSubset,http://purl.obolibrary.org/obo/doid#DO_MGI_slim
http://purl.obolibrary.org/obo/DOID_28,http://www.w3.org/2000/01/rdf-schema#label,endocrine system disease
http://purl.obolibrary.org/obo/DOID_28,imported from,http://purl.obolibrary.org/obo/doid.owl
http://purl.obolibrary.org/obo/DOID_28,Class ID_0,http://purl.obolibrary.org/obo/DOID_28
http://purl.obolibrary.org/obo/DOID_289,Preferred Label,"[""endometriosis""]"
http://purl.obolibrary.org/obo/DOID_289,Definitions,A female reproductive system disease characterized by the growth of endometrial tissue outside the uterine body.
http://purl.obolibrary.org/obo/DOID_289,Parents,http://purl.obolibrary.org/obo/DOID_229
http://purl.obolibrary.org/obo/DOID_289,definition,A female reproductive system disease characterized by the growth of endometrial tissue outside the uterine body.
http://purl.obolibrary.org/obo/DOID_289,http://data.bioontology.org/metadata/prefixIRI,DOID:289
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref,SNOMEDCT_US_2016_03_01:155988000
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_0,SNOMEDCT_US_2016_03_01:129103003
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_1,SNOMEDCT_US_2016_03_01:266588002
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_2,SNOMEDCT_US_2016_03_01:198259004
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_3,ICD9CM:617
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_4,SNOMEDCT_US_2016_03_01:103677003
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_5,NCI:C3014
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_6,UMLS_CUI:C0014175
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_7,ICD10CM:N80
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_8,SNOMEDCT_US_2016_03_01:198246007
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_9,ICD9CM:617.9
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_10,MESH:D004715
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_11,ICD10CM:N80.9
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_12,SNOMEDCT_US_2016_03_01:11871002
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_13,EFO:0001065
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasDbXref_14,SNOMEDCT_US_2016_03_01:396224008
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/hasOBONamespace,disease_ontology
http://purl.obolibrary.org/obo/DOID_289,http://purl.obolibrary.org/obo/id,DOID:289
http://purl.obolibrary.org/obo/DOID_289,http://www.w3.org/2000/01/rdf-schema#label,endometriosis
http://purl.obolibrary.org/obo/DOID_289,imported from,http://purl.obolibrary.org/obo/doid.owl
http://purl.obolibrary.org/obo/DOID_289,Class ID_0,http://purl.obolibrary.org/obo/DOID_289
http://purl.obolibrary.org/obo/DOID_285,Preferred Label,"[""hairy cell leukemia""]"
http://purl.obolibrary.org/obo/DOID_285,Definitions,A chronic lymphocytic leukemia that is characterized by over production of B cells (lymphocytes) by the bone marrow where the B cells appear hairy under a microscope.
http://purl.obolibrary.org/obo/DOID_285,Parents,http://purl.obolibrary.org/obo/DOID_1040
http://purl.obolibrary.org/obo/DOID_285,definition,A chronic lymphocytic leukemia that is characterized by over production of B cells (lymphocytes) by the bone marrow where the B cells appear hairy under a microscope.
http://purl.obolibrary.org/obo/DOID_285,http://data.bioontology.org/metadata/prefixIRI,DOID:285
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref,SNOMEDCT_US_2016_03_01:54087003
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref_0,SNOMEDCT_US_2016_03_01:188653005
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref_1,ICD10CM:C91.4
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref_2,SNOMEDCT_US_2016_03_01:188644003
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref_3,ICD10CM:C91.40
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref_4,MESH:D007943
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref_5,UMLS_CUI:C0023443
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref_6,NCI:C7402
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref_7,SNOMEDCT_US_2016_03_01:85228003
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref_8,SNOMEDCT_US_2016_03_01:190066005
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref_9,ICD9CM:202.4
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasDbXref_10,SNOMEDCT_US_2016_03_01:118613001
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/hasOBONamespace,disease_ontology
http://purl.obolibrary.org/obo/DOID_285,http://purl.obolibrary.org/obo/id,DOID:285
http://purl.obolibrary.org/obo/DOID_285,http://www.w3.org/2000/01/rdf-schema#label,hairy cell leukemia
http://purl.obolibrary.org/obo/DOID_285,imported from,http://purl.obolibrary.org/obo/doid.owl
http://purl.obolibrary.org/obo/DOID_285,Class ID_0,http://purl.obolibrary.org/obo/DOID_285
http://purl.obolibrary.org/obo/DOID_9577,Preferred Label,"[""neonatal candidiasis""]"
http://purl.obolibrary.org/obo/DOID_9577,Definitions,"A candidiasis that involves fungal infection in neonates caused by Candida species. Low birthweight and age, prolonged intravascular catheterization and the use of antibiotic drugs are the principle predisposing conditions for systemic candidiasis in neonates."
http://purl.obolibrary.org/obo/DOID_9577,Parents,http://purl.obolibrary.org/obo/DOID_1508
http://purl.obolibrary.org/obo/DOID_9577,definition,"A candidiasis that involves fungal infection in neonates caused by Candida species. Low birthweight and age, prolonged intravascular catheterization and the use of antibiotic drugs are the principle predisposing conditions for systemic candidiasis in neonates."
http://purl.obolibrary.org/obo/DOID_9577,http://data.bioontology.org/metadata/prefixIRI,DOID:9577
http://purl.obolibrary.org/obo/DOID_9577,http://purl.obolibrary.org/obo/hasDbXref,SNOMEDCT_US_2016_03_01:3973009
http://purl.obolibrary.org/obo/DOID_9577,http://purl.obolibrary.org/obo/hasDbXref_0,NCI:C116810
http://purl.obolibrary.org/obo/DOID_9577,http://purl.obolibrary.org/obo/hasDbXref_1,SNOMEDCT_US_2016_03_01:157121009
http://purl.obolibrary.org/obo/DOID_9577,http://purl.obolibrary.org/obo/hasDbXref_2,SNOMEDCT_US_2016_03_01:206362009
